t,cycs,q,dqdv
10.9504757916667,263,96.3516636363636,5.3128878983207
10.9918647476852,264,96.3394454545454,5.22834536978113
11.0334842395833,265,96.3190272727273,5.31182795082696
11.075351494213,266,96.3055363636363,5.21427432487422
11.116867494213,267,96.2872727272727,5.29606954638541
11.1587177256944,268,96.2732181818182,5.3337442826222
11.2004277453704,269,96.2631727272727,5.21872336981755
11.2421644699074,270,96.2482545454545,5.21860564995228
11.2842553900463,271,96.2291454545454,5.27338155934772
11.3255970081019,272,96.2141727272727,5.20651465036703
11.3674782881944,273,96.1989636363636,5.24982084248686
11.4092854097222,274,96.1808909090909,5.28092867837307
11.4506828912037,275,96.1640272727273,5.20329417366712
11.4925175949074,276,96.1471545454545,5.22355408472733
11.5346208541667,277,96.13,5.18770250085093
11.575980025463,278,96.1076454545454,5.17946071794215
11.6177584861111,279,96.0849272727273,5.22454354028721
11.6597105972222,280,96.0647272727273,5.21291129936834
11.7013030717593,281,96.0481181818182,5.17886106554794
11.7431032037037,282,96.0314181818182,5.21275055625578
11.7851964247685,283,96.0159,5.17792506467952
11.8266351354167,284,95.9978454545455,5.29701283455155
11.86845475,285,95.9773272727273,5.17065648655643
11.91042809375,286,95.9548818181818,5.14190810224132
11.9519775081019,287,95.9352,5.17861058016216
11.9937642488426,288,95.9141181818182,5.1764026695869
12.0355952453704,289,95.8998818181818,5.15126687973879
12.0774234409722,290,95.8745818181818,5.17927683081844
12.1188876712963,291,95.8556818181818,5.1671967888181
12.1609116377315,292,95.8367363636363,5.0958596407368
12.2027592627315,293,95.8136636363636,5.14810491787652
12.2445628391204,294,95.7932818181818,5.16276201134931
12.2863218425926,295,95.7713909090909,5.1123648570335
12.3281390590278,296,95.7455,5.13601828982892
12.3700297314815,297,95.7251636363636,5.07957196164616
12.4116070509259,298,95.7042636363636,5.08150871912946
12.4534714502315,299,95.6771363636364,5.15771126777726
12.4953910752315,300,95.6582454545455,5.08958490028353
12.5374785405093,301,95.6326909090909,5.10750876764084
12.5788773715278,302,95.6088454545455,5.12273419950411
12.6206863368056,303,95.5869090909091,5.06196748159085
12.6625076840278,304,95.5625545454545,5.12515970560264
12.7043683576389,305,95.5334,5.16485258318796
12.7461784849537,306,95.5125090909091,5.10957138328778
12.7879881354167,307,95.4850181818182,5.16274114579165
12.8298242951389,308,95.4615,5.12246997437589
12.8716669189815,309,95.4414272727273,5.07561876363509
12.9128953113426,310,95.3812090909091,5.12016708476612
12.9547769363426,311,95.3774363636363,5.11204245517874
12.9966611747685,312,95.3623818181818,5.15770478371123
13.0384875277778,313,95.3312363636364,5.11118755453483
13.0803072916667,314,95.3118545454545,5.05087144405393
13.1221353564815,315,95.2892636363636,5.09601194502497
13.1639672731481,316,95.2546454545455,5.11007833622077
13.2057943576389,317,95.2371909090909,5.04967901929067
13.2476260416667,318,95.2119909090909,5.06826136418016
13.2894637881944,319,95.1793090909091,5.10456555257441
13.3315951608796,320,95.1564,5.02997049729978
13.3732867465278,321,95.1218363636363,5.11534754292226
13.4150709189815,322,95.0900818181818,5.16252894681931
13.4568735347222,323,95.0662363636363,5.08996893104134
13.498695431713,324,95.0305181818182,5.08272263813509
13.540555662037,325,94.9994454545454,5.08623094448104
13.5823768715278,326,94.9722636363636,5.04657167681643
13.6245071423611,327,94.9346454545454,5.01167568429455
13.6665051145833,328,94.8990454545454,5.09301687855396
13.7081056689815,329,94.8784454545454,5.04057821090223
13.7499338865741,330,94.8401181818182,5.04905474153272
13.7917761412037,331,94.8121181818182,5.0469862810716
13.8335865625,332,94.7819363636364,5.05042919039244
13.8754313460648,333,94.7427272727273,4.99471121800765
13.9173025555555,334,94.7038909090909,5.0589333805906
13.9591773148148,335,94.6750181818182,5.01394966097861
14.0007649178241,336,94.6426090909091,4.97905701099032
14.0425906863426,337,94.6069272727273,4.98907886780973
14.0851726527778,338,94.5754363636364,4.96123298370967
14.126901212963,339,94.5389363636364,4.97878780392805
14.1686110601852,340,94.5064818181818,4.9882094209545
14.2104980810185,341,94.4781272727273,4.94195831115841
14.2523534409722,342,94.4418272727273,4.93997529036324
14.2938452326389,343,94.4071909090909,4.98285334408832
14.3362889583333,344,94.3742909090909,4.87594370346628
14.3779607581018,345,94.3346818181818,4.86348704816329
14.4191824016204,346,94.2819454545455,5.00193389943665
14.460917474537,347,94.2131909090909,4.91169163673856
14.5025878194444,348,94.2210727272727,4.9174494151809
14.5448786967593,349,94.1945545454545,4.90059431343255
14.586410880787,350,94.1481454545455,4.89896771818499
14.6287331400463,351,94.1093909090909,4.88192300941127
14.6704523877315,352,94.0678363636364,4.9144873660646
14.7120814710648,353,94.0316545454545,4.89445239992975
14.7540067476852,354,93.9945545454545,4.85324287430825
14.7959635034722,355,93.9599636363636,4.89202737869136
14.8376497037037,356,93.9077363636364,4.89888755013661
14.8795948310185,357,93.8647181818182,4.9060874044478
14.9214037083333,358,93.8276181818182,4.86832997943499
14.9633413969907,359,93.7886636363636,4.81568820407717
15.0056679768518,360,93.7513090909091,4.79972159897097
15.0473125925926,361,93.7016909090909,4.80933507649512
15.0895406111111,362,93.6658818181818,4.76221633030743
15.1311741331018,363,93.6236636363636,4.80179246922857
15.1732185787037,364,93.5769545454545,4.82537661795538
15.2150595844907,365,93.5341545454545,4.75876238134965
15.2566273055555,366,93.4543090909091,4.79911494881186
15.2976646354167,367,93.4024727272727,4.79458625858802
15.3389680520833,368,93.3601,4.70090802555251
15.3810345196759,369,93.3456090909091,4.74850901674391
15.4226658935185,370,93.3014818181818,4.72876340071474
15.4648624351852,371,93.2442909090909,4.69930744751816
15.5064687858796,372,93.1808727272727,4.78212243862289
15.5484370902778,373,93.1449272727272,4.78220925607611
15.5904931944444,374,93.09,4.72151125455795
15.6317447696759,375,93.0264181818182,4.73360043019943
15.6739467534722,376,92.9954181818182,4.7545156169494
15.71458146875,377,92.8865454545454,4.74448682888496
15.7556347361111,378,92.8351454545455,4.71612508145202
15.7972066400463,379,92.7983818181818,4.71936787372538
15.8384206689815,380,92.7583727272727,4.66840654121204
15.8804484456018,381,92.7236545454546,4.68067710951316
15.9221507141204,382,92.6356636363636,4.69983098602063
15.9631652118055,383,92.591,4.63643814637549
16.0052474027778,384,92.5345545454545,4.66520436340402
16.0473538472222,385,92.4824363636364,4.69080722043509
16.0886771736111,386,92.4069363636364,4.60097188930081
16.1301469791666,387,92.3295909090909,4.53440555628978
16.1712697118055,388,92.2919545454545,4.54220348420758
16.2132660486111,389,92.1312,4.59060079941518
16.255139806713,390,92.1691363636364,4.56105537438897
16.2964456261574,391,92.1121636363636,4.50434559914067
16.3379647986111,392,92.0328363636363,4.54106258304488
16.3785938680555,393,91.9507818181818,4.50073051745163
16.4203339074074,394,91.9013636363636,4.56077116774272
16.4611572974537,395,91.8004909090909,4.54059428513102
16.5025447731481,396,91.7615454545454,4.5066998445088
16.5436301504629,397,91.6528727272727,4.48820880717096
16.5841549583333,398,91.5911636363636,4.5124395254361
16.6250473680555,399,91.5169363636363,4.50199286921296
16.6660590590278,400,91.4590818181818,4.46294152923328
16.7069123576389,401,91.3655181818182,4.41402539960329
16.7485531377315,402,91.3252545454546,4.3938990415375
16.7895148599537,403,91.2644545454545,4.41404685687034
16.8309954027778,404,91.1725,4.41902321372151
16.8718573009259,405,91.0716090909091,4.40926963091878
16.9133185717592,406,91.0255,4.41473440689341
16.9548087418981,407,90.9455727272727,4.42432514675007
16.9962146990741,408,90.85905,4.43101563680337
17.0373015509259,409,90.7539618181818,4.46563894749987
17.0786006817129,410,90.6815145454545,4.50443377868486
17.119306005787,411,90.5754618181818,4.38999719944531
17.1610686099537,412,90.5401981818182,4.38245931702096
17.2028715949074,413,90.4511163636364,4.37039489183722
17.2438946898148,414,90.3388645454545,4.3748363064325
17.2846226643518,415,90.2352118181818,4.30812483114085
17.3256231793981,416,90.1697763636364,4.33650331712952
17.3660240636574,417,90.0378063636363,4.30573701971203
17.4068435729167,418,89.9659554545454,4.28032425671635
17.4477991793981,419,89.8747390909091,4.2466546435755
17.4893609791667,420,89.8028290909091,4.22616594248064
17.5301840347222,421,89.6805954545454,4.20792334962715
17.5711070381944,422,89.5799018181818,4.22032539474616
17.6122370914352,423,89.4777290909091,4.27024489960577
17.6528370590278,424,89.3532745454545,4.27225305845375
17.6933036458333,425,89.2566927272727,4.24049024285296
17.7347970763889,426,89.1629727272727,4.21520326668657
17.7750367048611,427,89.0215036363636,4.19273386100063
17.8162335532407,428,88.9392009090909,4.15373159764763
17.856817587963,429,88.8364745454545,4.19426906663103
17.8977086990741,430,88.6926763636364,4.15437276937735
17.9379707037037,431,88.5681727272727,4.12083741970212
17.9785487858796,432,88.4566790909091,4.1483301444606
18.0193549675926,433,88.3351836363636,4.11847894599966
18.0595605011574,434,88.1972963636364,4.11392542088524
18.1004385636574,435,88.0924572727273,4.12083376441265
18.1408199212963,436,87.9646809090909,4.09246071186892
18.1815748020833,437,87.8345963636364,4.0649736451684
18.2224452962963,438,87.7110845454545,4.08369755002995
18.2622991319444,439,87.5547090909091,4.0454611318002
18.3031271701389,440,87.4317990909091,4.08840426690688
18.3431724409722,441,87.2848036363636,4.05164756653335
18.3833450590278,442,87.1305572727273,4.08481956226772
18.4232313125,443,87.0123881818182,4.06890910100335
18.4634013935185,444,86.8587009090909,4.04919277048528
18.5033546875,445,86.7004663636364,3.98250590064419
18.5432259444444,446,86.5603627272727,3.96266240512461
18.5833283969907,447,86.4037381818182,3.95981597160516
18.6227763530093,448,86.2385309090909,3.99648759268088
18.6633199513889,449,86.1341190909091,3.93844144908367
18.7036649143518,450,85.9691936363636,3.91945726129913
18.7431360497685,451,85.79524,3.92845118960641
18.7830306469907,452,85.6435081818182,3.92704661341534
18.8230075659722,453,85.4763981818182,3.91155152012514
18.862275099537,454,85.3064272727273,3.91636252475797
18.9021259351852,455,85.1541590909091,3.89370831926314
18.9419808136574,456,84.9849581818182,3.8783370399251
18.9814438599537,457,84.8300563636364,3.89243806887423
19.021033431713,458,84.6542445454545,3.89218127402402
19.0608570092592,459,84.4954790909091,3.84508366788636
19.1004240231481,460,84.3138745454545,3.81924822527975
19.1392620787037,461,84.15705,3.82491619301302
19.1781233321759,462,83.9731636363636,3.79312227524012
19.2174007928241,463,83.8139,3.76112594297606
19.256155130787,464,83.6452572727273,3.78064134513593
19.2951667094907,465,83.4653536363636,3.76436790525462
19.3335263344907,466,83.2649636363636,3.75435055002484
19.3722565648148,467,83.1210236363636,3.75030454804067
19.4111713680555,468,82.9463063636364,3.72658163980219
19.4490908483796,469,82.7638672727273,3.71151659590872
19.4870565844907,470,82.5497618181818,3.6752921566026
19.5257946979167,471,82.4236545454545,3.68116710355125
19.5640657071759,472,82.2283081818182,3.66807734335786
19.6021167430556,473,82.0694727272727,3.65621550703218
19.6395641851852,474,81.8472936363636,3.63125879341504
19.6777481631944,475,81.6866809090909,3.61235494363842
19.7159761064815,476,81.5129663636364,3.61856997065503
19.7536529236111,477,81.3508736363636,3.60040060614995
19.7914895069444,478,81.1499954545454,3.56070835548961
19.8292725520833,479,80.9665054545454,3.58189762459417
19.8664396956018,480,80.7796390909091,3.55670939303173
19.9045190787037,481,80.62503,3.5409974145708
19.9427051909722,482,80.4316618181818,3.5031079463604
19.9803913530092,483,80.2546418181818,3.4906442714768
20.0186508530092,484,80.0775236363636,3.50616158598618
20.0566029606481,485,79.86053,3.46041007479481
20.0937800208333,486,79.6752518181818,3.45570289134583
20.1319799293981,487,79.4867818181818,3.44781049475892
20.1695032824074,488,79.2803172727273,3.41794879124635
20.2063386134259,489,79.0927190909091,3.39786268915146
20.2443336481481,490,78.90905,3.41488687842598
20.2821114699074,491,78.7037718181818,3.41430401460368
20.3192902013889,492,78.5279927272727,3.3612545763281
20.3571204085648,493,78.3237327272727,3.3674307601432
20.3952341377315,494,78.1345690909091,3.36486673585207
20.4329950752315,495,77.9524281818182,3.35034574000813
20.4709421226852,496,77.7476863636364,3.31538480974916
20.5090912025463,497,77.5461518181818,3.34541976563769
20.5465690219907,498,77.3414972727273,3.27000890596078
20.5843256898148,499,77.0473427272727,3.27224273990583
20.6222574479167,500,76.9301545454545,3.30235403324625
20.6606148368056,501,76.73354,3.22590841493026
20.6981702013889,502,76.5269454545454,3.25161707377873
20.7362761423611,503,76.3289709090909,3.27079231612111
20.7749807280093,504,76.1387236363636,3.24874776694082
20.813338525463,505,75.9311645454545,3.20522396286597
20.8507439050926,506,75.6989336363636,3.18943909392721
20.8886820833333,507,75.5035827272727,3.1816567801619
20.9266789618056,508,75.3031481818182,3.15335992099464
20.9621839074074,509,75.1091836363636,3.10304838476035
